Country Name,Year,Average_Temperature_C,Ignore_This_Column
Senegal,1984,-0.11,garbage_data
Japan,1983,17.96,garbage_data
Japan,1982,30.28,garbage_data
Brazil,1981,-4.95,garbage_data
Japan,1980,6.27,garbage_data
Senegal,1979,12.66,garbage_data
Senegal,1978,17.23,garbage_data
Brazil,1977,2.32,garbage_data
Senegal,2026,13.49,garbage_data
Japan,2025,36.93,garbage_data
Canada,2024,2.76,garbage_data
Senegal,2023,13.93,garbage_data
Japan,2022,-8.39,garbage_data
Germany,2021,43.4,garbage_data
Canada,2020,37.29,garbage_data
Brazil,2019,-3.31,garbage_data
Germany,2018,-8.35,garbage_data
Senegal,2017,22.16,garbage_data
Brazil,2016,32.81,garbage_data
Senegal,2015,42.16,garbage_data
Japan,2014,24.92,garbage_data
Brazil,2013,20.86,garbage_data
Germany,2012,21.62,garbage_data
Canada,2011,27.63,garbage_data
Brazil,2010,-4.26,garbage_data
Canada,2009,42.21,garbage_data
Canada,2008,-4.95,garbage_data
Japan,2007,-3.63,garbage_data
Senegal,2006,10.82,garbage_data
Senegal,2005,16.05,garbage_data
Germany,2004,4.03,garbage_data
Germany,2003,28.45,garbage_data
Japan,2002,2.3,garbage_data
Japan,2001,30.09,garbage_data
Canada,2000,-4.27,garbage_data
Canada,1999,-5.48,garbage_data
Brazil,1998,26.0,garbage_data
Brazil,1997,-9.71,garbage_data
Brazil,1996,-2.02,garbage_data
Japan,1995,21.42,garbage_data
Japan,1994,15.85,garbage_data
Japan,1993,36.13,garbage_data
Brazil,1992,16.91,garbage_data
Senegal,1991,-7.0,garbage_data
Germany,1990,19.27,garbage_data
Canada,1989,-2.19,garbage_data
Brazil,1988,10.29,garbage_data
Canada,1987,24.48,garbage_data
Japan,1986,-6.83,garbage_data
Brazil,1985,19.51,garbage_data
Japan,1984,-0.29,garbage_data
Canada,1983,22.9,garbage_data
Brazil,1982,41.4,garbage_data
Senegal,1981,31.31,garbage_data
Brazil,1980,42.29,garbage_data
Canada,1979,32.03,garbage_data
Brazil,1978,23.91,garbage_data
Brazil,1977,10.41,garbage_data
Japan,2026,8.62,garbage_data
Germany,2025,-5.05,garbage_data
Germany,2024,42.6,garbage_data
Senegal,2023,12.46,garbage_data
Brazil,2022,44.44,garbage_data
Japan,2021,33.79,garbage_data
Germany,2020,4.6,garbage_data
Brazil,2019,29.56,garbage_data
Canada,2018,-0.78,garbage_data
Brazil,2017,12.92,garbage_data
Brazil,2016,5.05,garbage_data
Japan,2015,0.52,garbage_data
Japan,2014,19.17,garbage_data
Japan,2013,13.44,garbage_data
Japan,2012,-0.51,garbage_data
Germany,2011,23.65,garbage_data
Germany,2010,43.67,garbage_data
Canada,2009,23.95,garbage_data
Germany,2008,34.29,garbage_data
Japan,2007,36.45,garbage_data
Canada,2006,8.12,garbage_data
Germany,2005,-8.76,garbage_data
Senegal,2004,21.04,garbage_data
Japan,2003,21.11,garbage_data
Japan,2002,8.16,garbage_data
Canada,2001,8.63,garbage_data
Germany,2000,-4.45,garbage_data
Japan,1999,17.05,garbage_data
Brazil,1998,7.94,garbage_data
Brazil,1997,28.96,garbage_data
Canada,1996,4.53,garbage_data
Germany,1995,23.61,garbage_data
Brazil,1994,29.09,garbage_data
Germany,1993,27.26,garbage_data
Brazil,1992,25.13,garbage_data
Japan,1991,-2.71,garbage_data
Brazil,1990,-9.86,garbage_data
Brazil,1989,2.98,garbage_data
Canada,1988,25.11,garbage_data
Japan,1987,7.63,garbage_data
Canada,1986,15.96,garbage_data
Germany,1985,30.45,garbage_data
Senegal,1984,44.32,garbage_data
Canada,1983,43.28,garbage_data
Senegal,1982,35.67,garbage_data
Germany,1981,32.91,garbage_data
Canada,1980,24.57,garbage_data
Brazil,1979,19.63,garbage_data
Canada,1978,35.15,garbage_data
Germany,1977,32.2,garbage_data
Germany,2026,-7.39,garbage_data
Senegal,2025,44.66,garbage_data
Germany,2024,-6.58,garbage_data
Germany,2023,14.02,garbage_data
Japan,2022,26.01,garbage_data
Brazil,2021,31.38,garbage_data
Senegal,2020,37.16,garbage_data
Senegal,2019,32.62,garbage_data
Brazil,2018,-6.78,garbage_data
Germany,2017,44.83,garbage_data
Germany,2016,-0.53,garbage_data
Germany,2015,25.8,garbage_data
Brazil,2014,16.6,garbage_data
Japan,2013,7.97,garbage_data
Senegal,2012,17.48,garbage_data
Brazil,2011,4.52,garbage_data
Germany,2010,15.27,garbage_data
Japan,2009,12.33,garbage_data
Canada,2008,44.09,garbage_data
Brazil,2007,11.76,garbage_data
Japan,2006,8.06,garbage_data
Canada,2005,3.16,garbage_data
Japan,2004,17.58,garbage_data
Brazil,2003,30.49,garbage_data
Germany,2002,-6.37,garbage_data
Senegal,2001,30.03,garbage_data
Japan,2000,-7.87,garbage_data
Japan,1999,36.96,garbage_data
Japan,1998,14.12,garbage_data
Brazil,1997,16.14,garbage_data
Japan,1996,10.37,garbage_data
Brazil,1995,42.86,garbage_data
Canada,1994,17.43,garbage_data
Brazil,1993,24.84,garbage_data
Canada,1992,7.21,garbage_data
Senegal,1991,27.1,garbage_data
Germany,1990,9.75,garbage_data
Canada,1989,-3.59,garbage_data
Brazil,1988,38.97,garbage_data
Japan,1987,16.01,garbage_data
Japan,1986,23.94,garbage_data
Germany,1985,19.17,garbage_data
Brazil,1984,1.39,garbage_data
Senegal,1983,-6.52,garbage_data
Germany,1982,9.61,garbage_data
Senegal,1981,-9.19,garbage_data
Japan,1980,43.98,garbage_data
Senegal,1979,-6.92,garbage_data
Canada,1978,39.4,garbage_data
Canada,1977,-4.26,garbage_data
Germany,2026,36.69,garbage_data
Brazil,2025,14.0,garbage_data
Canada,2024,42.01,garbage_data
Canada,2023,28.61,garbage_data
Senegal,2022,23.44,garbage_data
Brazil,2021,40.81,garbage_data
Senegal,2020,20.83,garbage_data
Brazil,2019,-2.43,garbage_data
Brazil,2018,33.52,garbage_data
Senegal,2017,35.82,garbage_data
Canada,2016,-8.29,garbage_data
Germany,2015,13.72,garbage_data
Canada,2014,31.06,garbage_data
Germany,2013,25.28,garbage_data
Japan,2012,43.29,garbage_data
Senegal,2011,15.53,garbage_data
Canada,2010,-2.25,garbage_data
Senegal,2009,6.26,garbage_data
Japan,2008,12.76,garbage_data
Canada,2007,-4.35,garbage_data
Brazil,2006,14.23,garbage_data
Germany,2005,-7.99,garbage_data
Germany,2004,5.17,garbage_data
Germany,2003,15.0,garbage_data
Senegal,2002,22.29,garbage_data
Japan,2001,7.5,garbage_data
Canada,2000,23.45,garbage_data
Germany,1999,44.89,garbage_data
Brazil,1998,12.51,garbage_data
Senegal,1997,1.54,garbage_data
Canada,1996,26.06,garbage_data
Brazil,1995,19.03,garbage_data
Senegal,1994,23.5,garbage_data
Germany,1993,39.45,garbage_data
Senegal,1992,26.89,garbage_data
Japan,1991,1.26,garbage_data
Senegal,1990,23.12,garbage_data
Brazil,1989,22.54,garbage_data
Brazil,1988,12.87,garbage_data
Senegal,1987,42.51,garbage_data
Japan,1986,31.85,garbage_data
Germany,1985,31.33,garbage_data
Germany,1984,8.84,garbage_data
Japan,1983,17.57,garbage_data
Japan,1982,44.67,garbage_data
Brazil,1981,28.54,garbage_data
Canada,1980,44.5,garbage_data
Senegal,1979,41.33,garbage_data
Canada,1978,31.56,garbage_data
Germany,1977,15.99,garbage_data
Senegal,2026,7.0,garbage_data
Germany,2025,0.92,garbage_data
Senegal,2024,43.51,garbage_data
Brazil,2023,37.24,garbage_data
Canada,2022,1.45,garbage_data
Canada,2021,30.85,garbage_data
Brazil,2020,-7.09,garbage_data
Senegal,2019,8.87,garbage_data
Japan,2018,1.51,garbage_data
Canada,2017,31.45,garbage_data
Senegal,2016,27.33,garbage_data
Brazil,2015,16.9,garbage_data
Senegal,2014,20.15,garbage_data
Japan,2013,7.03,garbage_data
Japan,2012,3.8,garbage_data
Japan,2011,33.49,garbage_data
Japan,2010,13.11,garbage_data
Brazil,2009,14.97,garbage_data
Japan,2008,-3.74,garbage_data
Canada,2007,14.37,garbage_data
Senegal,2006,4.96,garbage_data
Germany,2005,38.07,garbage_data
Brazil,2004,-9.25,garbage_data
Canada,2003,24.2,garbage_data
Japan,2002,26.73,garbage_data
Senegal,2001,18.52,garbage_data
Canada,2000,0.16,garbage_data
Brazil,1999,24.12,garbage_data
Brazil,1998,30.77,garbage_data
Senegal,1997,-0.72,garbage_data
Japan,1996,42.05,garbage_data
Germany,1995,-7.62,garbage_data
Germany,1994,18.21,garbage_data
Brazil,1993,6.14,garbage_data
Senegal,1992,13.45,garbage_data
Japan,1991,28.65,garbage_data
Canada,1990,41.39,garbage_data
Senegal,1989,-6.62,garbage_data
Brazil,1988,2.31,garbage_data
Senegal,1987,-7.02,garbage_data
Senegal,1986,31.59,garbage_data
Canada,1985,-6.02,garbage_data
Brazil,1984,40.32,garbage_data
Japan,1983,4.21,garbage_data
Japan,1982,25.34,garbage_data
Germany,1981,-5.33,garbage_data
Canada,1980,-4.08,garbage_data
Germany,1979,42.08,garbage_data
Brazil,1978,40.84,garbage_data
Senegal,1977,27.18,garbage_data
Brazil,2026,36.83,garbage_data
Senegal,2025,39.36,garbage_data
Japan,2024,13.77,garbage_data
Brazil,2023,13.56,garbage_data
Japan,2022,0.87,garbage_data
Japan,2021,-2.63,garbage_data
Canada,2020,10.01,garbage_data
Canada,2019,-7.68,garbage_data
Germany,2018,-4.01,garbage_data
Germany,2017,23.53,garbage_data
Germany,2016,1.93,garbage_data
Japan,2015,-4.25,garbage_data
Canada,2014,12.98,garbage_data
Japan,2013,38.79,garbage_data
Germany,2012,-2.03,garbage_data
Japan,2011,32.59,garbage_data
Germany,2010,-7.33,garbage_data
Canada,2009,13.26,garbage_data
Germany,2008,8.93,garbage_data
Brazil,2007,1.54,garbage_data
Senegal,2006,38.32,garbage_data
Brazil,2005,24.35,garbage_data
Japan,2004,29.0,garbage_data
Brazil,2003,21.12,garbage_data
Germany,2002,-1.88,garbage_data
Germany,2001,13.11,garbage_data
Japan,2000,12.65,garbage_data
Germany,1999,28.92,garbage_data
Germany,1998,17.22,garbage_data
Germany,1997,44.81,garbage_data
Germany,1996,29.25,garbage_data
Canada,1995,37.01,garbage_data
Japan,1994,2.95,garbage_data
Brazil,1993,22.7,garbage_data
Canada,1992,16.47,garbage_data
Canada,1991,16.32,garbage_data
Senegal,1990,20.37,garbage_data
Japan,1989,15.12,garbage_data
Germany,1988,-1.36,garbage_data
Japan,1987,-3.17,garbage_data
Brazil,1986,34.87,garbage_data
Brazil,1985,35.71,garbage_data
Canada,1984,15.45,garbage_data
Canada,1983,-4.16,garbage_data
Japan,1982,38.58,garbage_data
Brazil,1981,29.01,garbage_data
Brazil,1980,23.33,garbage_data
Canada,1979,-8.47,garbage_data
Germany,1978,40.53,garbage_data
Germany,1977,37.14,garbage_data
Germany,2026,31.86,garbage_data
Canada,2025,35.75,garbage_data
Canada,2024,30.58,garbage_data
Canada,2023,22.41,garbage_data
Japan,2022,43.29,garbage_data
Senegal,2021,16.27,garbage_data
Germany,2020,-8.31,garbage_data
Senegal,2019,36.09,garbage_data
Canada,2018,-1.96,garbage_data
Senegal,2017,10.14,garbage_data
Japan,2016,39.84,garbage_data
Brazil,2015,41.42,garbage_data
Japan,2014,19.97,garbage_data
Japan,2013,-8.16,garbage_data
Germany,2012,29.08,garbage_data
Germany,2011,38.45,garbage_data
Germany,2010,24.45,garbage_data
Senegal,2009,1.86,garbage_data
Canada,2008,15.51,garbage_data
Brazil,2007,38.38,garbage_data
Japan,2006,19.47,garbage_data
Brazil,2005,7.84,garbage_data
Senegal,2004,16.28,garbage_data
Senegal,2003,27.39,garbage_data
Germany,2002,38.3,garbage_data
Canada,2001,22.92,garbage_data
Brazil,2000,33.45,garbage_data
Senegal,1999,33.24,garbage_data
Brazil,1998,13.25,garbage_data
Canada,1997,17.03,garbage_data
Canada,1996,-3.92,garbage_data
Brazil,1995,19.29,garbage_data
Senegal,1994,36.89,garbage_data
Germany,1993,41.25,garbage_data
Germany,1992,29.28,garbage_data
Canada,1991,13.98,garbage_data
Brazil,1990,37.48,garbage_data
Japan,1989,40.93,garbage_data
Canada,1988,-4.41,garbage_data
Japan,1987,22.75,garbage_data
Germany,1986,25.78,garbage_data
Canada,1985,14.83,garbage_data
Germany,1984,-9.74,garbage_data
Brazil,1983,21.86,garbage_data
Brazil,1982,32.54,garbage_data
Brazil,1981,6.1,garbage_data
Japan,1980,28.46,garbage_data
Japan,1979,42.59,garbage_data
Brazil,1978,27.99,garbage_data
Germany,1977,-0.77,garbage_data
Senegal,2026,14.03,garbage_data
Japan,2025,11.66,garbage_data
Japan,2024,-6.3,garbage_data
Senegal,2023,22.18,garbage_data
Senegal,2022,14.63,garbage_data
Germany,2021,30.97,garbage_data
Canada,2020,-6.82,garbage_data
Germany,2019,21.35,garbage_data
Senegal,2018,12.04,garbage_data
Japan,2017,-7.1,garbage_data
Japan,2016,10.77,garbage_data
Canada,2015,7.67,garbage_data
Germany,2014,15.15,garbage_data
Japan,2013,38.98,garbage_data
Germany,2012,29.77,garbage_data
Germany,2011,5.6,garbage_data
Senegal,2010,4.14,garbage_data
Brazil,2009,-8.15,garbage_data
Japan,2008,19.11,garbage_data
Japan,2007,3.44,garbage_data
Brazil,2006,20.66,garbage_data
Senegal,2005,43.76,garbage_data
Japan,2004,27.63,garbage_data
Brazil,2003,-7.58,garbage_data
Senegal,2002,-2.61,garbage_data
Canada,2001,22.82,garbage_data
Canada,2000,36.46,garbage_data
Japan,1999,-7.32,garbage_data
Japan,1998,39.37,garbage_data
Japan,1997,2.47,garbage_data
Brazil,1996,-5.15,garbage_data
Senegal,1995,17.87,garbage_data
Canada,1994,1.77,garbage_data
Canada,1993,9.63,garbage_data
Germany,1992,17.4,garbage_data
Senegal,1991,-7.12,garbage_data
Germany,1990,42.99,garbage_data
Brazil,1989,19.66,garbage_data
Senegal,1988,30.61,garbage_data
Canada,1987,37.69,garbage_data
Japan,1986,41.99,garbage_data
Canada,1985,34.73,garbage_data
Japan,1984,37.57,garbage_data
Japan,1983,15.6,garbage_data
Senegal,1982,38.41,garbage_data
Canada,1981,2.67,garbage_data
Senegal,1980,39.26,garbage_data
Brazil,1979,33.43,garbage_data
Brazil,1978,10.49,garbage_data
Brazil,1977,43.11,garbage_data
Japan,2026,32.33,garbage_data
Germany,2025,36.65,garbage_data
Japan,2024,-0.89,garbage_data
Brazil,2023,32.79,garbage_data
Senegal,2022,34.95,garbage_data
Germany,2021,39.62,garbage_data
Brazil,2020,39.31,garbage_data
Canada,2019,6.03,garbage_data
Senegal,2018,31.19,garbage_data
Germany,2017,25.72,garbage_data
Canada,2016,36.6,garbage_data
Brazil,2015,-4.61,garbage_data
Canada,2014,-7.26,garbage_data
Brazil,2013,-9.92,garbage_data
Japan,2012,5.78,garbage_data
Senegal,2011,38.86,garbage_data
Brazil,2010,39.2,garbage_data
Canada,2009,10.3,garbage_data
Canada,2008,33.35,garbage_data
Senegal,2007,36.38,garbage_data
Brazil,2006,12.7,garbage_data
Senegal,2005,9.99,garbage_data
Brazil,2004,-8.68,garbage_data
Senegal,2003,15.42,garbage_data
Senegal,2002,26.24,garbage_data
Germany,2001,39.62,garbage_data
Japan,2000,25.83,garbage_data
Canada,1999,22.62,garbage_data
Germany,1998,21.31,garbage_data
Brazil,1997,41.56,garbage_data
Brazil,1996,24.39,garbage_data
Brazil,1995,17.97,garbage_data
Germany,1994,33.13,garbage_data
Japan,1993,13.67,garbage_data
Canada,1992,41.27,garbage_data
Senegal,1991,21.54,garbage_data
Brazil,1990,4.12,garbage_data
Brazil,1989,40.54,garbage_data
Brazil,1988,28.59,garbage_data
Germany,1987,42.39,garbage_data
Canada,1986,20.37,garbage_data
Canada,1985,-9.98,garbage_data
Senegal,1984,19.6,garbage_data
Japan,1983,5.63,garbage_data
Canada,1982,-3.94,garbage_data
Germany,1981,27.36,garbage_data
Brazil,1980,0.88,garbage_data
Germany,1979,9.41,garbage_data
Germany,1978,31.85,garbage_data
Japan,1977,17.26,garbage_data
Japan,2026,19.92,garbage_data
Germany,2025,-0.63,garbage_data
Germany,2024,32.32,garbage_data
Senegal,2023,0.68,garbage_data
Germany,2022,16.15,garbage_data
Brazil,2021,33.16,garbage_data
Japan,2020,-7.71,garbage_data
Senegal,2019,33.81,garbage_data
Canada,2018,43.12,garbage_data
Canada,2017,-1.19,garbage_data
Germany,2016,29.12,garbage_data
Brazil,2015,-0.46,garbage_data
Senegal,2014,1.06,garbage_data
Germany,2013,40.92,garbage_data
Japan,2012,11.13,garbage_data
Senegal,2011,43.02,garbage_data
Senegal,2010,26.82,garbage_data
Germany,2009,14.17,garbage_data
Japan,2008,7.96,garbage_data
Senegal,2007,5.59,garbage_data
Canada,2006,41.92,garbage_data
Brazil,2005,38.07,garbage_data
Germany,2004,5.12,garbage_data
Senegal,2003,-6.09,garbage_data
Brazil,2002,-4.93,garbage_data
Brazil,2001,-9.54,garbage_data
Germany,2000,37.24,garbage_data
Brazil,1999,11.11,garbage_data
Germany,1998,-1.98,garbage_data
Brazil,1997,-3.27,garbage_data
Japan,1996,30.03,garbage_data
Canada,1995,14.73,garbage_data
Brazil,1994,38.26,garbage_data
Canada,1993,21.42,garbage_data
Germany,1992,7.25,garbage_data
Japan,1991,23.23,garbage_data
Senegal,1990,-1.42,garbage_data
Brazil,1989,5.95,garbage_data
Canada,1988,30.22,garbage_data
Japan,1987,-6.61,garbage_data
Senegal,1986,32.14,garbage_data
Brazil,1985,19.0,garbage_data
Senegal,1984,34.61,garbage_data
Canada,1983,34.04,garbage_data
Canada,1982,-9.37,garbage_data
Germany,1981,42.38,garbage_data
Brazil,1980,34.55,garbage_data
Canada,1979,34.77,garbage_data
Canada,1978,2.5,garbage_data
Senegal,1977,39.07,garbage_data
Brazil,2026,22.77,garbage_data
Brazil,2025,32.35,garbage_data
Germany,2024,21.93,garbage_data
Canada,2023,0.31,garbage_data
Brazil,2022,9.11,garbage_data
Brazil,2021,15.04,garbage_data
Germany,2020,23.24,garbage_data
Senegal,2019,18.32,garbage_data
Germany,2018,-5.6,garbage_data
Canada,2017,31.7,garbage_data
Germany,2016,37.15,garbage_data
Germany,2015,39.21,garbage_data
Brazil,2014,38.96,garbage_data
Senegal,2013,36.02,garbage_data
Canada,2012,13.78,garbage_data
Japan,2011,9.63,garbage_data
Brazil,2010,-3.23,garbage_data
Canada,2009,27.14,garbage_data
Brazil,2008,17.09,garbage_data
Senegal,2007,13.05,garbage_data
Canada,2006,-9.18,garbage_data
Brazil,2005,9.7,garbage_data
Senegal,2004,-0.71,garbage_data
Brazil,2003,9.62,garbage_data
Japan,2002,10.31,garbage_data
Germany,2001,1.06,garbage_data
Canada,2000,-1.67,garbage_data
Canada,1999,5.94,garbage_data
Germany,1998,11.76,garbage_data
Senegal,1997,35.37,garbage_data
Brazil,1996,14.76,garbage_data
Germany,1995,33.14,garbage_data
Germany,1994,12.32,garbage_data
Germany,1993,15.47,garbage_data
Brazil,1992,1.91,garbage_data
Canada,1991,-6.87,garbage_data
Canada,1990,29.6,garbage_data
Canada,1989,3.12,garbage_data
Germany,1988,21.6,garbage_data
Brazil,1987,2.7,garbage_data
Senegal,1986,31.84,garbage_data
Japan,1985,-0.5,garbage_data
Canada,1984,31.13,garbage_data
Senegal,1983,19.0,garbage_data
Canada,1982,4.8,garbage_data
Canada,1981,23.96,garbage_data
Brazil,1980,-2.88,garbage_data
Japan,1979,5.18,garbage_data
Germany,1978,-5.13,garbage_data
Canada,1977,-7.58,garbage_data
Brazil,2026,12.05,garbage_data
Senegal,2025,20.63,garbage_data
Senegal,2024,-6.32,garbage_data
Senegal,2023,5.28,garbage_data
Brazil,2022,26.88,garbage_data
Germany,2021,43.13,garbage_data
Senegal,2020,25.33,garbage_data
Japan,2019,12.86,garbage_data
Brazil,2018,36.43,garbage_data
Germany,2017,40.63,garbage_data
Germany,2016,16.79,garbage_data
Canada,2015,28.94,garbage_data
Japan,2014,38.53,garbage_data
Japan,2013,42.28,garbage_data
Germany,2012,18.69,garbage_data
Japan,2011,-6.65,garbage_data
Germany,2010,42.1,garbage_data
Senegal,2009,-3.79,garbage_data
Brazil,2008,41.77,garbage_data
Japan,2007,12.77,garbage_data
Japan,2006,27.99,garbage_data
Japan,2005,2.35,garbage_data
Germany,2004,18.0,garbage_data
Brazil,2003,12.52,garbage_data
Japan,2002,44.08,garbage_data
Brazil,2001,-5.94,garbage_data
Japan,2000,24.92,garbage_data
Germany,1999,36.95,garbage_data
Brazil,1998,41.82,garbage_data
Germany,1997,0.88,garbage_data
Germany,1996,1.05,garbage_data
Brazil,1995,-1.83,garbage_data
Brazil,1994,1.19,garbage_data
Canada,1993,4.4,garbage_data
Germany,1992,35.19,garbage_data
Senegal,1991,-8.69,garbage_data
Japan,1990,14.14,garbage_data
Brazil,1989,7.59,garbage_data
Senegal,1988,34.36,garbage_data
Canada,1987,33.15,garbage_data
Germany,1986,37.52,garbage_data
Brazil,1985,20.46,garbage_data
Brazil,1984,-2.74,garbage_data
Brazil,1983,0.5,garbage_data
Canada,1982,-9.0,garbage_data
Canada,1981,42.8,garbage_data
Canada,1980,40.45,garbage_data
Canada,1979,31.35,garbage_data
Canada,1978,0.92,garbage_data
Senegal,1977,36.24,garbage_data
Germany,2026,7.65,garbage_data
Germany,2025,-3.54,garbage_data
Senegal,2024,7.66,garbage_data
Brazil,2023,43.38,garbage_data
Japan,2022,16.04,garbage_data
Brazil,2021,27.99,garbage_data
Germany,2020,14.73,garbage_data
Senegal,2019,9.76,garbage_data
